cert_episode_violation_rate,uncert_episode_violation_rate,cert_violation_rate,uncert_violation_rate,cert_time_to_first_violation,uncert_time_to_first_violation,cert_integrated_slack,uncert_integrated_slack,cert_max_violation,uncert_max_violation,num_corrections,total_correction_magnitude,max_correction,mean_correction,correction_rate,cert_mean_action_rate,cert_max_action_rate,uncert_mean_action_rate,uncert_max_action_rate,cert_control_effort_l1,uncert_control_effort_l1,cert_control_effort_l2,uncert_control_effort_l2,cert_compute_time_total,cert_compute_time_per_step,uncert_compute_time_total,uncert_compute_time_per_step,experiment,ablation,seed,horizon,cost_horizon,max_w,terminal_set
1.0,1.0,0.2781456953642384,0.5396825396825397,0,2,3.2926071701292696,24.27964715843664,0.028279209757961304,1.8767190276522279,572,3291.2179625366407,19.209253927497457,5.753877552684899,0.7576158940397351,0.20016699678274563,1.630836039967292,0.11504314094781876,0.918937087059021,202.3034849025928,28.595643997192383,85.90377577573094,19.63065528869629,2.1852387609997095,0.0028943559748340524,0.07474637899940717,0.0011864504603080503,no_velocity_h20_ch6_w0.002_tsfalse,no_velocity,42,20,6,0.002,False
1.0,1.0,0.5668874172185431,0.6140350877192983,0,2,9.526461488615405,24.71010838931389,0.028279209757961304,1.830147194185805,721,6366.446682458841,17.175816618354993,8.830023135975102,0.9549668874172186,0.08052953539515631,1.729226603867927,0.09247251600027084,0.7797598838806152,135.77453327174211,16.01691436767578,43.49965024752708,7.471522808074951,2.294694983000227,0.0030393311033115587,0.08343578899985005,0.0014637857719271938,no_velocity_h20_ch6_w0.005_tsfalse,no_velocity,42,20,6,0.005,False
1.0,1.0,0.5774834437086093,0.5,0,2,9.897025972300256,21.011738896222262,0.028279209757961304,1.7374271536383632,716,5905.986602187029,18.746163459635856,8.248584639446756,0.9483443708609272,0.09174379134506307,1.467288959289778,0.0861411839723587,0.8529765605926514,147.24899849908357,25.277666091918945,48.66243452226814,15.002911567687988,2.017541410999911,0.002672240279470081,0.15040269100063597,0.002425849854848967,no_velocity_h20_ch8_w0.001_tsfalse,no_velocity,42,20,8,0.001,False
1.0,1.0,0.2781456953642384,0.5396825396825397,0,2,3.2926071701292696,24.27964715843664,0.028279209757961304,1.8767190276522279,572,3291.2179625366407,19.209253927497457,5.753877552684899,0.7576158940397351,0.20016699678274563,1.630836039967292,0.11504314094781876,0.918937087059021,202.3034849025928,28.595643997192383,85.90377577573094,19.63065528869629,1.8039257879991055,0.002389305679469014,0.0860988679996808,0.001366648698407632,no_velocity_h20_ch8_w0.002_tsfalse,no_velocity,42,20,8,0.002,False
1.0,1.0,0.5668874172185431,0.6140350877192983,0,2,9.526461488615405,24.71010838931389,0.028279209757961304,1.830147194185805,721,6366.446682458841,17.175816618354993,8.830023135975102,0.9549668874172186,0.08052953539515631,1.729226603867927,0.09247251600027084,0.7797598838806152,135.77453327174211,16.01691436767578,43.49965024752708,7.471522808074951,1.856115877000775,0.0024584316251665896,0.06849069400050212,0.0012015911228158266,no_velocity_h20_ch8_w0.005_tsfalse,no_velocity,42,20,8,0.005,False
1.0,1.0,0.29271523178807946,0.6744186046511628,0,2,3.2606081510339204,21.66609771814518,0.028279209757961304,1.8004733289737989,636,3313.813502593396,19.493165548176215,5.210398587427333,0.8423841059602649,0.19889689050265352,1.6611857952294449,0.12253838777542114,0.6114459037780762,202.78210929795944,33.616336822509766,91.23957243321226,31.168716430664062,1.9884135170013906,0.0026336602874190602,0.05710347999956866,0.001327987906966713,state_only_h20_ch10_w0.001_tsfalse,state_only,42,20,10,0.001,False
1.0,1.0,0.5788079470198676,0.625,0,3,10.080392025434566,24.36331196547394,0.028279209757961304,1.8612790994567796,699,6058.571635271555,18.200828986946824,8.667484456191238,0.9258278145695364,0.08283330532762137,1.28977148962228,0.05914664268493652,0.5165519118309021,144.80396046815372,16.426794052124023,47.09391300682263,7.1601643562316895,2.017627081999308,0.0026723537509924606,0.0686731610003335,0.0012263064464345266,state_only_h20_ch10_w0.002_tsfalse,state_only,42,20,10,0.002,False
1.0,1.0,0.5496688741721855,0.6333333333333333,0,2,9.133835068968068,26.087275880076533,0.028279209757961304,1.8036661376936285,725,5668.580492919713,16.851924723371752,7.818731712988123,0.9602649006622517,0.07416032713093572,1.0123658054194942,0.0401916541159153,0.7364178895950317,126.37637834823387,16.467849731445312,38.92648060647964,5.755087375640869,2.1302440729996306,0.0028215153284763318,0.09536637600103859,0.0015894396000173097,state_only_h20_ch10_w0.005_tsfalse,state_only,42,20,10,0.005,False
1.0,1.0,0.29271523178807946,0.6744186046511628,0,2,3.2606081510339204,21.66609771814518,0.028279209757961304,1.8004733289737989,636,3313.813502593396,19.493165548176215,5.210398587427333,0.8423841059602649,0.19889689050265352,1.6611857952294449,0.12253838777542114,0.6114459037780762,202.78210929795944,33.616336822509766,91.23957243321226,31.168716430664062,2.536167915999613,0.003359162802648494,0.08406051899874001,0.0019548957906683723,state_only_h20_ch6_w0.001_tsfalse,state_only,42,20,6,0.001,False
1.0,1.0,0.5788079470198676,0.625,0,3,10.080392025434566,24.36331196547394,0.028279209757961304,1.8612790994567796,699,6058.571635271555,18.200828986946824,8.667484456191238,0.9258278145695364,0.08283330532762137,1.28977148962228,0.05914664268493652,0.5165519118309021,144.80396046815372,16.426794052124023,47.09391300682263,7.1601643562316895,9.231076083000517,0.01222659083841128,0.3560226469999179,0.006357547267855678,state_only_h20_ch6_w0.002_tsfalse,state_only,42,20,6,0.002,False
